,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
4181,LP005182,Male,Yes,0,Not Graduate,No,2600,1700,107,360,1,Rural,Y
4182,LP005183,Male,Yes,0,Graduate,No,4625,2857,111,12,0.83661879,Urban,Y
4183,LP005184,Male,Yes,1,Graduate,Yes,2895,0,95,360,1,Semiurban,Y
4184,LP005185,Male,No,0,Graduate,No,6283,4416,209,360,0,Rural,N
4185,LP005186,Female,No,0,Graduate,No,645,3683,113,480,1,Rural,Y
4186,LP005187,Female,No,0,Graduate,No,3159,0,100,360,1,Semiurban,Y
4187,LP005188,Male,Yes,2,Graduate,No,4865,5624,208,360,1,Semiurban,Y
4188,LP005189,Male,Yes,1,Not Graduate,No,4050,5302,138,360,0.83661879,Rural,N
4189,LP005190,Male,Yes,0,Not Graduate,No,3814,1483,124,300,1,Semiurban,Y
4190,LP005191,Male,Yes,2,Graduate,No,3510,4416,243,360,1,Rural,Y
4191,LP005192,Male,Yes,0,Graduate,No,20833,6667,480,360,0.83661879,Urban,Y
4192,LP005193,Male,No,0,Graduate,No,3583,0,96,360,1,Urban,N
4193,LP005194,Male,Yes,0,Graduate,Yes,2479,3013,188,360,1,Urban,Y
4194,LP005195,Female,No,1,Graduate,No,13262,0,40,360,1,Urban,Y
4195,LP005196,Male,No,0,Not Graduate,No,3598,1287,100,360,1,Rural,N
4196,LP005197,Male,Yes,1,Graduate,No,6065,2004,250,360,1,Semiurban,Y
4197,LP005198,Male,Yes,2,Graduate,No,3283,2035,148,360,1,Urban,Y
4198,LP005199,Male,Yes,0,Graduate,No,2130,6666,70,180,1,Semiurban,N
4199,LP005200,Male,No,0,Graduate,No,5815,3666,311,360,1,Rural,N
4200,LP005201,Male,Yes,3+,Graduate,No,3466,3428,150,360,1,Rural,Y
4201,LP005202,Female,Yes,2,Graduate,No,2031,1632,113,480,1,Semiurban,Y
4202,LP005203,Male,Yes,0,Not Graduate,No,3074,1800,123,360,0,Semiurban,N
4203,LP005204,Male,No,0,Graduate,No,4683,1915,185,360,1,Semiurban,N
4204,LP005205,Female,No,0,Not Graduate,No,3400,0,95,360,1,Rural,N
4205,LP005206,Male,Yes,2,Not Graduate,No,2192,1742,45,360,1,Semiurban,Y
4206,LP005207,Male,No,0,Graduate,No,2500,0,55,360,1,Semiurban,Y
4207,LP005208,Male,Yes,3+,Graduate,Yes,5677,1424,100,360,1,Rural,Y
4208,LP005209,Male,Yes,2,Graduate,Yes,7948,7166,480,360,1,Rural,Y
4209,LP005210,Male,No,0,Graduate,No,4680,2087,141,360,1,Semiurban,N
4210,LP005211,Male,Yes,2,Graduate,Yes,17500,0,400,360,1,Rural,Y
4211,LP005212,Male,Yes,0,Graduate,No,3775,0,110,360,1,Semiurban,Y
4212,LP005213,Male,Yes,1,Not Graduate,No,5285,1430,161,360,0,Semiurban,Y
4213,LP005214,Male,No,1,Not Graduate,No,2679,1302,94,360,1,Semiurban,Y
4214,LP005215,Male,No,0,Not Graduate,No,6783,0,130,360,1,Semiurban,Y
4215,LP005216,Male,Yes,0,Graduate,No,1025,5500,216,360,0.83661879,Rural,Y
4216,LP005217,Male,Yes,3+,Graduate,No,4281,0,100,360,1,Urban,Y
4217,LP005218,Male,No,2,Graduate,No,3588,0,110,360,0,Rural,N
4218,LP005219,Male,No,1,Graduate,No,11250,0,196,360,0.83661879,Semiurban,N
4219,LP005220,Female,No,0,Not Graduate,Yes,18165,0,125,360,1,Urban,Y
4220,LP005221,Male,No,0,Not Graduate,Yes,2550,2042,126,360,1,Rural,Y
4221,LP005222,Male,Yes,0,Graduate,No,6133,3906,324,360,1,Urban,Y
4222,LP005223,Male,No,2,Graduate,No,3617,0,107,360,1,Semiurban,Y
4223,LP005224,Male,Yes,0,Not Graduate,No,2917,536,66,360,1,Rural,N
4224,LP005225,Male,Yes,3+,Graduate,No,6417,0,157,180,1,Rural,Y
4225,LP005226,Female,Yes,1,Graduate,No,4608,2845,140,180,1,Semiurban,Y
4226,LP005227,Female,No,0,Graduate,No,2138,0,99,360,0,Semiurban,N
4227,LP005228,Female,No,1,Graduate,Yes,3652,0,95,360,1,Semiurban,Y
4228,LP005229,Male,Yes,1,Not Graduate,No,2239,2524,128,360,1,Urban,Y
4229,LP005230,Female,Yes,0,Not Graduate,No,3017,663,102,360,0.83661879,Semiurban,Y
4230,LP005231,Male,Yes,0,Graduate,No,2768,1950,155,360,1,Rural,Y
4231,LP005232,Male,No,0,Not Graduate,No,3358,0,80,36,1,Semiurban,N
4232,LP005233,Male,No,0,Graduate,No,2526,1783,145,360,1,Rural,Y
4233,LP005234,Female,No,0,Graduate,No,5000,0,103,360,0,Semiurban,N
4234,LP005235,Male,Yes,0,Graduate,No,2785,2016,110,360,1,Rural,Y
4235,LP005236,Male,Yes,2,Graduate,Yes,6633,0,141,360,0,Rural,N
4236,LP005237,Male,Yes,1,Not Graduate,No,2492,2375,141,360,1,Rural,Y
4237,LP005238,Male,Yes,1,Graduate,No,3333,3250,158,360,1,Urban,Y
4238,LP005239,Male,Yes,0,Not Graduate,No,2454,2333,181,360,0,Urban,N
4239,LP005240,Male,Yes,0,Graduate,No,3593,4266,132,180,0,Rural,N
4240,LP005241,Male,Yes,1,Graduate,No,5468,1032,26,360,1,Semiurban,Y
4241,LP005242,Female,No,0,Graduate,No,2667,1625,84,360,0.83661879,Urban,Y
4242,LP005243,Male,Yes,3+,Graduate,Yes,10139,0,260,360,1,Semiurban,Y
4243,LP005244,Male,Yes,0,Graduate,No,3887,2669,162,360,1,Semiurban,Y
4244,LP005245,Female,Yes,0,Graduate,No,4180,2306,182,360,1,Semiurban,Y
4245,LP005246,Male,Yes,2,Not Graduate,No,3675,242,108,360,1,Semiurban,Y
4246,LP005247,Female,Yes,1,Graduate,Yes,19484,0,600,360,1,Semiurban,Y
4247,LP005248,Male,Yes,0,Graduate,No,5923,2054,211,360,1,Rural,Y
4248,LP005249,Male,No,0,Not Graduate,Yes,5800,0,132,360,1,Semiurban,Y
4249,LP005250,Male,Yes,2,Graduate,No,8799,0,258,360,0,Urban,N
4250,LP005251,Male,Yes,0,Not Graduate,No,4467,0,120,360,0.83661879,Rural,Y
4251,LP005252,Male,No,0,Graduate,No,3333,0,70,360,1,Urban,Y
4252,LP005253,Male,Yes,3+,Graduate,No,3400,2500,123,360,0,Rural,N
4253,LP005254,Female,No,0,Graduate,No,2378,0,9,360,1,Urban,N
4254,LP005255,Male,Yes,0,Graduate,No,3166,2064,104,360,0,Urban,N
4255,LP005256,Male,Yes,1,Graduate,No,3417,1750,186,360,1,Urban,Y
4256,LP005257,Male,Yes,0,Graduate,No,5116,1451,165,360,0,Urban,N
4257,LP005258,Male,Yes,2,Graduate,No,16666,0,275,360,1,Urban,Y
4258,LP005259,Male,Yes,2,Not Graduate,No,6125,1625,187,480,1,Semiurban,N
4259,LP005260,Male,Yes,3+,Graduate,No,6406,0,150,360,1,Semiurban,N
4260,LP005261,Male,Yes,2,Graduate,No,3159,461,108,84,1,Urban,Y
4261,LP005262,Male,Yes,0,Graduate,No,3087,2210,136,360,0,Semiurban,N
4262,LP005263,Male,No,0,Graduate,No,3229,2739,110,360,1,Urban,Y
4263,LP005264,Male,Yes,1,Graduate,No,1782,2232,107,360,1,Rural,Y
4264,LP005265,Male,No,0,Graduate,Yes,3182,2917,161,360,1,Urban,Y
4265,LP005266,Male,Yes,2,Graduate,No,6540,0,205,360,1,Semiurban,Y
4266,LP005267,Male,No,0,Graduate,No,1836,33837,90,360,1,Urban,N
4267,LP005268,Female,Yes,0,Graduate,No,3166,0,36,360,1,Semiurban,Y
4268,LP005269,Male,Yes,1,Graduate,No,1880,0,61,360,0.83661879,Rural,N
4269,LP005270,Male,Yes,1,Graduate,No,2787,1917,146,360,0,Rural,N
4270,LP005271,Male,Yes,1,Graduate,No,4283,3000,172,84,1,Rural,N
4271,LP005272,Male,Yes,0,Graduate,No,2297,1522,104,360,1,Urban,Y
4272,LP005273,Female,No,0,Not Graduate,No,2165,0,70,360,1,Semiurban,Y
4273,LP005274,Male,No,0,Graduate,No,4750,0,94,360,1,Semiurban,Y
4274,LP005275,Male,Yes,2,Graduate,Yes,2726,0,106,360,0,Semiurban,N
4275,LP005276,Male,Yes,0,Graduate,No,3000,3416,56,180,1,Semiurban,Y
4276,LP005277,Male,Yes,2,Graduate,Yes,6000,0,205,240,1,Semiurban,N
4277,LP005278,Male,No,3+,Graduate,Yes,9357,0,292,360,1,Semiurban,Y
4278,LP005279,Male,Yes,0,Graduate,No,3859,3300,142,180,1,Rural,Y
4279,LP005280,Male,Yes,0,Graduate,Yes,16120,0,260,360,1,Urban,Y
4280,LP005281,Male,No,0,Not Graduate,No,3833,0,110,360,1,Rural,Y
4281,LP005282,Male,Yes,2,Not Graduate,Yes,6383,1000,187,360,1,Rural,N
4282,LP005283,Male,No,0,Graduate,No,2987,0,88,360,0,Semiurban,N
4283,LP005284,Male,Yes,0,Graduate,Yes,9963,0,180,360,1,Rural,Y
4284,LP005285,Male,Yes,2,Graduate,No,5780,0,192,360,1,Urban,Y
4285,LP005286,Female,No,3+,Graduate,Yes,416,41667,350,180,0.83661879,Urban,N
4286,LP005287,Male,Yes,0,Not Graduate,Yes,2894,2792,155,360,1,Rural,Y
4287,LP005288,Male,Yes,3+,Graduate,No,5703,0,128,360,1,Urban,Y
4288,LP005289,Male,No,0,Graduate,No,3676,4301,172,360,1,Rural,Y
4289,LP005290,Female,Yes,1,Graduate,No,12000,0,496,360,1,Semiurban,Y
4290,LP005291,Male,Yes,0,Not Graduate,No,2400,3800,141,180,1,Urban,N
4291,LP005292,Male,Yes,1,Graduate,No,3400,2500,173,360,1,Semiurban,Y
4292,LP005293,Male,Yes,2,Not Graduate,No,3987,1411,157,360,1,Rural,Y
4293,LP005294,Male,Yes,0,Graduate,No,3232,1950,108,360,1,Rural,Y
4294,LP005295,Female,No,0,Graduate,No,2900,0,71,360,1,Rural,Y
4295,LP005296,Male,Yes,3+,Graduate,No,4106,0,40,180,1,Rural,Y
4296,LP005297,Male,Yes,1,Graduate,No,8072,240,253,360,1,Urban,Y
4297,LP005298,Male,Yes,2,Graduate,No,7583,0,187,360,1,Urban,Y
4298,LP005299,Female,No,0,Graduate,Yes,4583,0,133,360,0,Semiurban,N
4299,LP005300,Male,No,0,Graduate,No,5849,0,141,360,1,Urban,Y
4300,LP005301,Male,Yes,1,Graduate,No,4583,1508,128,360,1,Rural,N
4301,LP005302,Male,Yes,0,Graduate,Yes,3000,0,66,360,1,Urban,Y
4302,LP005303,Male,Yes,0,Not Graduate,No,2583,2358,120,360,1,Urban,Y
4303,LP005304,Male,No,0,Graduate,No,6000,0,141,360,1,Urban,Y
4304,LP005305,Male,Yes,2,Graduate,Yes,5417,4196,267,360,1,Urban,Y
4305,LP005306,Male,Yes,0,Not Graduate,No,2333,1516,95,360,1,Urban,Y
4306,LP005307,Male,Yes,3+,Graduate,No,3036,2504,158,360,0,Semiurban,N
4307,LP005308,Male,Yes,2,Graduate,No,4006,1526,168,360,1,Urban,Y
4308,LP005309,Male,Yes,1,Graduate,No,12841,10968,349,360,1,Semiurban,N
4309,LP005310,Male,Yes,2,Graduate,No,3200,700,70,360,1,Urban,Y
4310,LP005311,Male,Yes,2,Graduate,Yes,2500,1840,109,360,1,Urban,Y
4311,LP005312,Male,Yes,2,Graduate,No,3073,8106,200,360,1,Urban,Y
4312,LP005313,Male,No,0,Graduate,No,1853,2840,114,360,1,Rural,N
4313,LP005314,Male,Yes,2,Graduate,No,1299,1086,17,120,1,Urban,Y
4314,LP005315,Male,No,0,Graduate,No,4950,0,125,360,1,Urban,Y
4315,LP005316,Male,No,1,Not Graduate,No,3596,0,100,240,0.83661879,Urban,Y
4316,LP005317,Female,No,0,Graduate,No,3510,0,76,360,0,Urban,N
4317,LP005318,Male,Yes,0,Not Graduate,No,4887,0,133,360,1,Rural,N
4318,LP005319,Male,Yes,0,Graduate,Yes,2600,3500,115,334,1,Urban,Y
4319,LP005320,Male,Yes,0,Not Graduate,No,7660,0,104,360,0,Urban,N
4320,LP005321,Male,Yes,1,Graduate,No,5955,5625,315,360,1,Urban,Y
4321,LP005322,Male,Yes,0,Not Graduate,No,2600,1911,116,360,0,Semiurban,N
4322,LP005323,Male,Yes,2,Not Graduate,No,3365,1917,112,360,0,Rural,N
4323,LP005324,Male,Yes,1,Graduate,Yes,3717,2925,151,360,0.83661879,Semiurban,N
4324,LP005325,Male,Yes,0,Graduate,Yes,9560,0,191,360,1,Semiurban,Y
4325,LP005326,Male,Yes,0,Graduate,No,2799,2253,122,360,1,Semiurban,Y
4326,LP005327,Male,Yes,2,Not Graduate,No,4226,1040,110,360,1,Urban,Y
4327,LP005328,Male,No,0,Not Graduate,No,1442,0,35,360,1,Urban,N
4328,LP005329,Female,No,2,Graduate,Yes,3750,2083,120,360,1,Semiurban,Y
4329,LP005330,Male,Yes,1,Graduate,Yes,4166,3369,201,360,0.83661879,Urban,N
4330,LP005331,Male,No,0,Graduate,No,3167,0,74,360,1,Urban,N
4331,LP005332,Male,No,1,Graduate,Yes,4692,0,106,360,1,Rural,N
4332,LP005333,Male,Yes,0,Graduate,No,3500,1667,114,360,1,Semiurban,Y
4333,LP005334,Male,No,3+,Graduate,No,12500,3000,320,360,1,Rural,N
4334,LP005335,Male,Yes,0,Graduate,No,2275,2067,141,360,1,Urban,Y
4335,LP005336,Male,Yes,0,Graduate,No,1828,1330,100,334,0,Urban,N
4336,LP005337,Female,Yes,0,Graduate,No,3667,1459,144,360,1,Semiurban,Y
4337,LP005338,Male,No,0,Graduate,No,4166,7210,184,360,1,Urban,Y
4338,LP005339,Male,No,0,Not Graduate,No,3748,1668,110,360,1,Semiurban,Y
4339,LP005340,Male,No,0,Graduate,No,3600,0,80,360,1,Urban,N
4340,LP005341,Male,No,0,Graduate,No,1800,1213,47,360,1,Urban,Y
4341,LP005342,Male,Yes,0,Graduate,No,2400,0,75,360,0.83661879,Urban,Y
4342,LP005343,Male,Yes,0,Graduate,No,3941,2336,134,360,1,Semiurban,Y
4343,LP005344,Male,Yes,0,Not Graduate,Yes,4695,0,96,334,1,Urban,Y
4344,LP005345,Female,No,0,Graduate,No,3410,0,88,334,1,Urban,Y
4345,LP005346,Male,Yes,1,Graduate,No,5649,0,44,360,1,Urban,Y
4346,LP005347,Male,Yes,0,Graduate,No,5821,0,144,360,1,Urban,Y
4347,LP005348,Female,Yes,0,Graduate,No,2645,3440,120,360,0,Urban,N
4348,LP005349,Female,No,0,Graduate,No,4000,2275,144,360,1,Semiurban,Y
4349,LP005350,Female,Yes,0,Not Graduate,No,1928,1644,100,360,1,Semiurban,Y
4350,LP005351,Female,No,0,Graduate,No,3086,0,120,360,1,Semiurban,Y
4351,LP005352,Female,No,0,Graduate,No,4230,0,112,360,1,Semiurban,N
4352,LP005353,Male,Yes,2,Graduate,No,4616,0,134,360,1,Urban,N
4353,LP005354,Female,Yes,1,Graduate,Yes,11500,0,286,360,0,Urban,N
4354,LP005355,Male,Yes,2,Graduate,No,2708,1167,97,360,1,Semiurban,Y
4355,LP005356,Male,Yes,0,Graduate,No,2132,1591,96,360,1,Semiurban,Y
4356,LP005357,Male,Yes,0,Graduate,No,3366,2200,135,360,1,Rural,N
4357,LP005358,Male,Yes,1,Graduate,No,8080,2250,180,360,1,Urban,Y
4358,LP005359,Male,Yes,2,Not Graduate,No,3357,2859,144,360,1,Urban,Y
4359,LP005360,Male,Yes,0,Graduate,No,2500,3796,120,360,1,Urban,Y
4360,LP005361,Male,Yes,3+,Graduate,No,3029,0,99,360,1,Urban,Y
4361,LP005362,Male,Yes,0,Not Graduate,Yes,2609,3449,165,180,0,Rural,N
4362,LP005363,Male,Yes,1,Graduate,No,4945,0,141,360,0,Rural,N
4363,LP005364,Female,No,0,Graduate,No,4166,0,116,360,0,Semiurban,N
4364,LP005365,Male,Yes,0,Graduate,No,5726,4595,258,360,1,Semiurban,N
4365,LP005366,Male,No,0,Not Graduate,No,3200,2254,126,180,0,Urban,N
4366,LP005367,Male,Yes,1,Graduate,No,10750,0,312,360,1,Urban,Y
4367,LP005368,Male,Yes,3+,Not Graduate,Yes,7100,0,125,60,1,Urban,Y
4368,LP005369,Female,No,0,Graduate,No,4300,0,136,360,0,Semiurban,N
4369,LP005370,Male,Yes,0,Graduate,No,3208,3066,172,360,1,Urban,Y
4370,LP005371,Male,Yes,2,Not Graduate,Yes,1875,1875,97,360,1,Semiurban,Y
4371,LP005372,Male,No,0,Graduate,No,3500,0,81,300,1,Semiurban,Y
4372,LP005373,Male,Yes,3+,Not Graduate,No,4755,0,95,334,0,Semiurban,N
4373,LP005374,Male,Yes,3+,Graduate,Yes,5266,1774,187,360,1,Semiurban,Y
4374,LP005375,Male,No,0,Graduate,No,3750,0,113,480,1,Urban,N
4375,LP005376,Male,No,0,Graduate,No,3750,4750,176,360,1,Urban,N
4376,LP005377,Male,Yes,1,Graduate,Yes,1000,3022,110,360,1,Urban,N
4377,LP005378,Male,Yes,3+,Graduate,No,3167,4000,180,300,0,Semiurban,N
4378,LP005379,Male,Yes,3+,Not Graduate,Yes,3333,2166,130,360,0.83661879,Semiurban,Y
4379,LP005380,Female,No,0,Graduate,No,3846,0,111,360,1,Semiurban,Y
4380,LP005381,Male,Yes,1,Graduate,Yes,2395,0,141,360,1,Semiurban,Y
4381,LP005382,Female,Yes,2,Graduate,No,1378,1881,167,360,1,Urban,N
4382,LP005383,Male,Yes,0,Graduate,No,6000,2250,265,360,0.83661879,Semiurban,N
4383,LP005384,Male,Yes,1,Graduate,No,3988,0,50,240,1,Urban,Y
4384,LP005385,Male,No,0,Graduate,No,2366,2531,136,360,1,Semiurban,Y
4385,LP005386,Male,Yes,2,Not Graduate,No,3333,2000,99,360,0.83661879,Semiurban,Y
4386,LP005387,Male,Yes,0,Graduate,No,2500,2118,104,360,1,Semiurban,Y
4387,LP005388,Male,No,0,Graduate,No,8566,0,210,360,1,Urban,Y
4388,LP005389,Male,Yes,0,Graduate,No,5695,4167,175,360,1,Semiurban,Y
4389,LP005390,Male,Yes,0,Graduate,No,2958,2900,131,360,1,Semiurban,Y
4390,LP005391,Male,Yes,2,Graduate,No,6250,5654,188,180,1,Semiurban,Y
4391,LP005392,Male,Yes,2,Not Graduate,No,3273,1820,81,360,1,Urban,Y
4392,LP005393,Male,No,0,Graduate,No,4133,0,122,360,1,Semiurban,Y
4393,LP005394,Male,No,0,Not Graduate,No,3620,0,25,120,1,Semiurban,Y
4394,LP005395,Male,No,0,Graduate,Yes,6782,0,141,360,0.83661879,Urban,N
4395,LP005396,Female,Yes,0,Graduate,No,2484,2302,137,360,1,Semiurban,Y
4396,LP005397,Male,Yes,0,Graduate,No,1977,997,50,360,1,Semiurban,Y
4397,LP005398,Male,Yes,0,Not Graduate,No,4188,0,115,180,1,Semiurban,Y
4398,LP005399,Male,Yes,0,Graduate,No,1759,3541,131,360,1,Semiurban,Y
4399,LP005400,Male,Yes,2,Not Graduate,No,4288,3263,133,180,1,Urban,Y
4400,LP005401,Male,No,0,Graduate,No,4843,3806,151,360,1,Semiurban,Y
4401,LP005402,Male,Yes,0,Graduate,No,13650,0,141,360,1,Urban,Y
4402,LP005403,Male,Yes,0,Graduate,No,4652,3583,141,360,1,Semiurban,Y
4403,LP005404,Male,Yes,0,Graduate,No,3816,754,160,360,1,Urban,Y
4404,LP005405,Male,Yes,1,Graduate,No,3052,1030,100,360,1,Urban,Y
4405,LP005406,Male,Yes,2,Graduate,No,11417,1126,225,360,1,Urban,Y
4406,LP005407,Male,No,0,Not Graduate,Yes,7333,0,120,360,1,Rural,N
4407,LP005408,Male,Yes,2,Graduate,No,3800,3600,216,360,0,Urban,N
4408,LP005409,Male,Yes,3+,Not Graduate,No,2071,754,94,480,1,Semiurban,Y
4409,LP005410,Male,No,0,Graduate,No,5316,0,136,360,1,Urban,Y
4410,LP005411,Female,Yes,0,Graduate,Yes,2929,2333,139,360,1,Semiurban,Y
4411,LP005412,Male,Yes,0,Not Graduate,No,3572,4114,152,334,0,Rural,N
4412,LP005413,Female,No,1,Graduate,Yes,7451,0,141,360,1,Semiurban,Y
4413,LP005414,Male,No,0,Graduate,Yes,5050,0,118,360,1,Semiurban,Y
4414,LP005415,Male,Yes,1,Graduate,No,14583,0,185,180,1,Rural,Y
4415,LP005416,Female,Yes,0,Graduate,No,3167,2283,154,360,1,Semiurban,Y
4416,LP005417,Male,Yes,1,Graduate,No,2214,1398,85,360,0.83661879,Urban,Y
4417,LP005418,Male,Yes,0,Graduate,No,5568,2142,175,360,1,Rural,N
4418,LP005419,Female,No,0,Graduate,No,10408,0,259,360,1,Urban,Y
4419,LP005420,Male,Yes,0,Graduate,No,5667,2667,180,360,1,Rural,Y
4420,LP005421,Female,No,0,Graduate,No,4166,0,44,360,1,Semiurban,Y
4421,LP005422,Female,No,0,Graduate,No,2137,8980,137,360,0,Semiurban,Y
4422,LP005423,Male,Yes,2,Graduate,No,2957,0,81,360,1,Semiurban,Y
4423,LP005424,Male,Yes,0,Not Graduate,No,4300,2014,194,360,1,Rural,Y
4424,LP005425,Female,No,0,Graduate,No,3692,0,93,360,0.83661879,Rural,Y
4425,LP005426,Male,Yes,3+,Graduate,No,23803,0,370,360,1,Rural,Y
4426,LP005427,Male,No,0,Graduate,No,3865,1640,141,360,1,Rural,Y
4427,LP005428,Male,Yes,1,Graduate,Yes,10513,3850,160,180,0,Urban,N
4428,LP005429,Male,Yes,0,Graduate,No,6080,2569,182,360,0.83661879,Rural,N
4429,LP005430,Male,No,0,Graduate,Yes,20166,0,650,480,0.83661879,Urban,Y
4430,LP005431,Male,No,0,Graduate,No,2014,1929,74,360,1,Urban,Y
4431,LP005432,Male,No,0,Graduate,No,2718,0,70,360,1,Semiurban,Y
4432,LP005433,Male,Yes,0,Graduate,Yes,3459,0,25,120,1,Semiurban,Y
4433,LP005434,Male,No,0,Graduate,No,4895,0,102,360,1,Semiurban,Y
4434,LP005435,Male,Yes,3+,Graduate,No,4000,7750,290,360,1,Semiurban,N
4435,LP005436,Female,Yes,0,Graduate,No,4583,0,84,360,1,Rural,N
4436,LP005437,Male,Yes,2,Graduate,Yes,3316,3500,88,360,1,Urban,Y
4437,LP005438,Male,No,0,Graduate,No,14999,0,242,360,0,Semiurban,N
4438,LP005439,Male,Yes,2,Not Graduate,No,4200,1430,129,360,1,Rural,N
4439,LP005440,Male,Yes,2,Graduate,No,5042,2083,185,360,1,Rural,N
4440,LP005441,Male,No,0,Graduate,No,5417,0,168,360,1,Urban,Y
4441,LP005442,Male,No,0,Graduate,Yes,6950,0,175,180,1,Semiurban,Y
4442,LP005443,Male,Yes,0,Graduate,No,2698,2034,122,360,1,Semiurban,Y
4443,LP005444,Male,Yes,2,Graduate,No,11757,0,187,180,1,Urban,Y
4444,LP005445,Female,Yes,0,Graduate,No,2330,4486,100,360,1,Semiurban,Y
4445,LP005446,Female,Yes,2,Graduate,No,14866,0,70,360,1,Urban,Y
4446,LP005447,Male,Yes,1,Graduate,No,1538,1425,30,360,1,Urban,Y
4447,LP005448,Female,No,0,Graduate,No,10000,1666,225,360,1,Rural,N
4448,LP005449,Male,Yes,0,Graduate,No,4860,830,125,360,1,Semiurban,Y
4449,LP005450,Male,No,0,Graduate,No,6277,0,118,360,0,Rural,N
4450,LP005451,Male,Yes,0,Graduate,Yes,2577,3750,152,360,1,Rural,Y
4451,LP005452,Male,No,0,Graduate,No,9166,0,244,360,1,Urban,N
4452,LP005453,Male,Yes,2,Not Graduate,No,2281,0,113,360,1,Rural,N
4453,LP005454,Male,No,0,Graduate,No,3254,0,50,360,1,Urban,Y
4454,LP005455,Male,Yes,3+,Graduate,No,39999,0,600,180,0,Semiurban,Y
4455,LP005456,Male,Yes,1,Graduate,No,6000,0,160,360,0.83661879,Rural,Y
4456,LP005457,Male,Yes,1,Graduate,No,9538,0,187,360,1,Urban,Y
4457,LP005458,Male,No,0,Graduate,Yes,2980,2083,120,360,1,Rural,Y
4458,LP005459,Male,Yes,0,Graduate,No,4583,5625,255,360,1,Semiurban,Y
4459,LP005460,Male,Yes,0,Not Graduate,No,1863,1041,98,360,1,Semiurban,Y
4460,LP005461,Male,Yes,0,Graduate,No,7933,0,275,360,1,Urban,N
4461,LP005462,Male,Yes,1,Graduate,No,3089,1280,121,360,0,Semiurban,N
4462,LP005463,Male,Yes,2,Graduate,No,4167,1447,158,360,1,Rural,Y
4463,LP005464,Male,Yes,0,Graduate,No,9323,0,75,180,1,Urban,Y
4464,LP005465,Male,Yes,0,Graduate,No,3707,3166,182,334,1,Rural,Y
4465,LP005466,Female,Yes,0,Graduate,No,4583,0,112,360,1,Rural,N
4466,LP005467,Male,Yes,0,Graduate,No,2439,3333,129,360,1,Rural,Y
4467,LP005468,Male,No,0,Graduate,No,2237,0,63,480,0,Semiurban,N
4468,LP005469,Male,Yes,2,Graduate,No,8000,0,200,360,1,Semiurban,Y
4469,LP005470,Male,Yes,0,Not Graduate,Yes,1820,1769,95,360,1,Rural,Y
4470,LP005471,Male,Yes,3+,Graduate,No,51763,0,700,300,1,Urban,Y
4471,LP005472,Male,Yes,3+,Not Graduate,No,3522,0,81,180,1,Rural,N
4472,LP005473,Male,Yes,0,Graduate,No,5708,5625,187,360,1,Semiurban,Y
4473,LP005474,Male,Yes,0,Not Graduate,Yes,4344,736,87,360,1,Semiurban,N
4474,LP005475,Male,Yes,0,Graduate,No,3497,1964,116,360,1,Rural,Y
4475,LP005476,Male,Yes,2,Graduate,No,2045,1619,101,360,1,Rural,Y
4476,LP005477,Male,Yes,3+,Graduate,No,5516,11300,495,360,0,Semiurban,N
4477,LP005478,Male,Yes,1,Graduate,No,3750,0,116,360,1,Semiurban,Y
4478,LP005479,Male,No,0,Not Graduate,No,2333,1451,102,480,0,Urban,N
4479,LP005480,Male,Yes,1,Graduate,No,6400,7250,180,360,0,Urban,N
4480,LP005481,Male,No,0,Graduate,No,1916,5063,67,360,0.83661879,Rural,N
4481,LP005482,Male,Yes,0,Graduate,No,4600,0,73,180,1,Semiurban,Y
4482,LP005483,Male,Yes,1,Graduate,No,33846,0,260,360,1,Semiurban,N
4483,LP005484,Female,Yes,0,Graduate,No,3625,0,108,360,1,Semiurban,Y
4484,LP005485,Male,Yes,0,Graduate,Yes,39147,4750,120,360,1,Semiurban,Y
4485,LP005486,Male,Yes,1,Graduate,Yes,2178,0,66,300,0,Rural,N
4486,LP005487,Male,Yes,0,Graduate,No,2383,2138,58,360,0.83661879,Rural,Y
4487,LP005488,Male,Yes,0,Graduate,Yes,674,5296,168,360,1,Rural,Y
4488,LP005489,Male,Yes,0,Graduate,No,9328,0,188,180,1,Rural,Y
4489,LP005490,Male,No,0,Not Graduate,No,4885,0,48,360,1,Rural,Y
4490,LP005491,Male,No,0,Graduate,No,12000,0,164,360,1,Semiurban,N
4491,LP005492,Male,Yes,0,Not Graduate,No,6033,0,160,360,1,Urban,N
4492,LP005493,Male,No,0,Graduate,No,3858,0,76,360,1,Semiurban,Y
4493,LP005494,Male,No,0,Graduate,No,4191,0,120,360,1,Rural,Y
4494,LP005495,Male,Yes,1,Graduate,No,3125,2583,170,360,1,Semiurban,N
4495,LP005496,Male,No,0,Graduate,No,8333,3750,187,360,1,Rural,Y
4496,LP005497,Female,No,0,Not Graduate,No,1907,2365,120,334,1,Urban,Y
4497,LP005498,Female,Yes,0,Graduate,No,3416,2816,113,360,0.83661879,Semiurban,Y
4498,LP005499,Male,No,0,Graduate,Yes,11000,0,83,360,1,Urban,N
4499,LP005500,Male,Yes,1,Not Graduate,No,2600,2500,90,360,1,Semiurban,Y
