,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
3919,1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1
3920,1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,0
3921,1,1,0,0,1,5746,0.0,255.0,360.0,0.83661879,2
3922,0,0,0,0,1,3463,0.0,122.0,360.0,0.83661879,2
3923,0,0,1,0,0,3812,0.0,112.0,360.0,1.0,0
3924,1,1,1,0,0,3315,0.0,96.0,360.0,1.0,1
3925,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,0
3926,1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,2
3927,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,2
3928,1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,0
3929,1,1,0,1,0,3406,4417.0,123.0,360.0,1.0,1
3930,1,0,0,0,1,6050,4333.0,120.0,180.0,1.0,2
3931,1,1,2,0,0,9703,0.0,112.0,360.0,1.0,2
3932,1,1,1,1,0,6608,0.0,137.0,180.0,1.0,2
3933,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1
3934,1,1,0,0,0,1809,1868.0,90.0,360.0,1.0,2
3935,1,1,0,1,0,1668,3890.0,201.0,360.0,0.0,1
3936,0,0,2,0,0,3427,0.0,138.0,360.0,1.0,2
3937,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,0
3938,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1
3939,1,0,0,0,1,16250,0.0,192.0,360.0,0.0,2
3940,0,0,3,0,0,3083,0.0,255.0,360.0,1.0,0
3941,1,0,0,1,0,6045,0.0,115.0,360.0,0.0,0
3942,1,1,3,0,0,5250,0.0,94.0,360.0,1.0,2
3943,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,0
3944,1,1,3,1,0,4931,0.0,128.0,360.0,0.83661879,1
3945,1,1,1,0,0,6083,4250.0,330.0,360.0,0.83661879,2
3946,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1
3947,0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1
3948,0,0,0,0,0,7200,0.0,120.0,360.0,1.0,0
3949,1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1
3950,1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,0
3951,1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1
3952,1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,2
3953,0,0,0,0,1,3418,0.0,135.0,360.0,1.0,0
3954,0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,2
3955,0,0,0,0,0,3237,0.0,30.0,360.0,1.0,2
3956,1,1,0,0,0,11146,0.0,136.0,360.0,1.0,2
3957,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,0
3958,1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1
3959,1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1
3960,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1
3961,1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1
3962,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,2
3963,1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1
3964,0,1,0,1,0,4100,0.0,124.0,360.0,0.83661879,0
3965,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,2
3966,1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1
3967,1,1,2,0,0,2301,985.7999878,78.0,180.0,1.0,2
3968,0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,2
3969,1,1,0,0,0,20667,0.0,141.0,360.0,1.0,0
3970,1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,0
3971,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1
3972,1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,0
3973,0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1
3974,1,0,0,0,0,9508,0.0,187.0,360.0,1.0,0
3975,1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,0
3976,1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1
3977,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,2
3978,0,0,0,0,0,5417,0.0,143.0,480.0,0.0,2
3979,1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1
3980,1,1,3,0,1,4416,1250.0,110.0,360.0,1.0,2
3981,1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1
3982,0,1,1,0,0,4666,0.0,135.0,360.0,1.0,2
3983,0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,0
3984,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,2
3985,1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,2
3986,1,1,0,1,0,2875,1750.0,105.0,360.0,1.0,1
3987,0,0,0,0,0,5000,0.0,132.0,360.0,1.0,0
3988,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,2
3989,1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,0
3990,1,0,0,1,0,2000,0.0,141.0,360.0,1.0,2
3991,0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,0
3992,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,2
3993,1,0,0,0,0,20233,0.0,480.0,360.0,1.0,0
3994,1,1,2,1,0,7667,0.0,185.0,360.0,0.83661879,0
3995,0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1
3996,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1
3997,0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0
3998,1,1,2,0,1,5746,0.0,144.0,84.0,0.83661879,0
3999,1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0
4000,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2
4001,1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1
4002,1,1,0,0,0,2058,2134.0,88.0,360.0,0.83661879,2
4003,0,0,1,0,0,3541,0.0,112.0,360.0,0.83661879,1
4004,1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0
4005,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1
4006,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1
4007,1,1,2,1,0,3601,1590.0,141.0,360.0,1.0,0
4008,0,0,0,0,0,3166,2985.0,132.0,360.0,0.83661879,0
4009,1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0
4010,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0
4011,1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0
4012,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1
4013,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2
4014,0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2
4015,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2
4016,1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1
4017,1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2
4018,1,1,0,0,1,63337,0.0,490.0,180.0,1.0,2
4019,1,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2
4020,1,1,0,0,1,5503,4490.0,70.0,334.0,1.0,1
4021,1,1,1,0,1,5250,688.0,160.0,360.0,1.0,0
4022,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0
4023,0,0,3,1,0,1830,0.0,141.0,360.0,0.0,2
4024,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1
4025,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0
4026,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0
4027,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2
4028,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1
4029,1,1,2,0,1,2583,2330.0,125.0,360.0,1.0,0
4030,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1
4031,1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0
4032,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2
4033,1,1,0,0,0,6333,4583.0,259.0,360.0,0.83661879,1
4034,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0
4035,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1
4036,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0
4037,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0
4038,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0
4039,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1
4040,0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2
4041,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0
4042,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2
4043,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2
4044,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1
4045,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1
4046,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1
4047,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2
4048,1,1,0,0,0,3013,3033.0,95.0,300.0,0.83661879,2
4049,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0
4050,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0
4051,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1
4052,1,0,0,0,0,5124,0.0,124.0,334.0,0.0,0
4053,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1
4054,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0
4055,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1
4056,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1
4057,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0
4058,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2
4059,0,0,0,0,1,2764,1459.0,110.0,360.0,1.0,2
4060,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2
4061,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0
4062,1,1,0,0,0,4310,0.0,130.0,360.0,0.83661879,1
4063,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2
4064,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2
4065,1,1,0,0,1,3333,2500.0,128.0,360.0,1.0,1
4066,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1
4067,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2
4068,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2
4069,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2
4070,1,0,1,0,1,3667,0.0,113.0,180.0,1.0,2
4071,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1
4072,1,1,0,1,0,3010,3136.0,141.0,360.0,0.0,2
4073,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2
4074,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0
4075,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0
4076,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0
4077,1,1,0,0,0,2583,2115.0,120.0,360.0,0.83661879,2
4078,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1
4079,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2
4080,1,1,2,0,0,3276,484.0,135.0,360.0,0.83661879,1
4081,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2
4082,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2
4083,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0
4084,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1
4085,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2
4086,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0
4087,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1
4088,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1
4089,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0
4090,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1
4091,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2
4092,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0
4093,1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1
4094,1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0
4095,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1
4096,1,1,0,0,1,6256,0.0,160.0,360.0,0.83661879,2
4097,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0
4098,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0
4099,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1
4100,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2
4101,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2
4102,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2
4103,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0
4104,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1
4105,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0
4106,0,0,0,1,0,2720,0.0,80.0,334.0,0.0,2
4107,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2
4108,1,1,1,0,0,7250,1667.0,110.0,334.0,0.0,2
4109,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1
4110,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0
4111,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0
4112,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1
4113,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0
4114,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2
4115,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1
4116,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0
4117,1,0,0,0,1,12876,0.0,405.0,360.0,1.0,1
4118,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1
4119,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2
4120,0,1,0,0,0,10047,0.0,141.0,240.0,1.0,1
4121,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1
4122,1,1,0,0,0,2213,1125.0,141.0,360.0,1.0,2
4123,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2
4124,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0
4125,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1
4126,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0
4127,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1
4128,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1
4129,1,1,0,0,0,7333,8333.0,175.0,300.0,0.83661879,0
4130,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0
4131,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0
4132,1,1,0,0,1,3539,1376.0,55.0,360.0,1.0,0
4133,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0
4134,1,0,1,1,1,2769,1542.0,190.0,360.0,0.83661879,1
4135,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0
4136,1,1,2,1,0,1958,1456.0,60.0,300.0,0.83661879,2
4137,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0
4138,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0
4139,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1
4140,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1
4141,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2
4142,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2
4143,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0
4144,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1
4145,1,1,0,0,1,2083,4083.0,160.0,360.0,0.83661879,1
4146,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2
4147,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0
4148,0,0,1,1,1,5191,0.0,132.0,360.0,1.0,1
4149,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1
4150,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0
4151,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2
4152,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1
4153,0,1,2,1,1,210,2917.0,98.0,360.0,1.0,1
4154,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2
4155,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1
4156,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0
4157,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1
4158,0,0,0,0,1,2500,0.0,93.0,360.0,0.83661879,2
4159,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0
4160,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0
4161,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1
4162,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1
4163,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1
4164,1,1,2,0,0,2947,1603.0,141.0,360.0,1.0,2
4165,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0
4166,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0
4167,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1
4168,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1
4169,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1
4170,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0
4171,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0
4172,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2
4173,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1
4174,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2
4175,1,0,0,1,0,2699,2785.0,96.0,360.0,0.83661879,1
4176,1,1,1,1,0,5333,1131.0,186.0,360.0,0.83661879,2
4177,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0
4178,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1
4179,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0
4180,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1
4181,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0
4182,1,1,0,0,0,4625,2857.0,111.0,12.0,0.83661879,2
4183,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1
4184,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0
4185,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0
4186,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1
4187,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1
4188,1,1,1,1,0,4050,5302.0,138.0,360.0,0.83661879,0
4189,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1
4190,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0
4191,1,1,0,0,0,20833,6667.0,480.0,360.0,0.83661879,2
4192,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2
4193,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2
4194,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2
4195,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0
4196,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1
4197,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2
4198,1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1
4199,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0
4200,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0
4201,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1
4202,1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1
4203,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1
4204,0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0
4205,1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1
4206,1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1
4207,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0
4208,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0
4209,1,0,0,0,0,4680,2087.0,141.0,360.0,1.0,1
4210,1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0
4211,1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1
4212,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1
4213,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1
4214,1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1
4215,1,1,0,0,0,1025,5500.0,216.0,360.0,0.83661879,0
4216,1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2
4217,1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0
4218,1,0,1,0,0,11250,0.0,196.0,360.0,0.83661879,1
4219,0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2
4220,1,0,0,1,1,2550,2042.0,126.0,360.0,1.0,0
4221,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2
4222,1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1
4223,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0
4224,1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0
4225,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1
4226,0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1
4227,0,0,1,0,1,3652,0.0,95.0,360.0,1.0,1
4228,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2
4229,0,1,0,1,0,3017,663.0,102.0,360.0,0.83661879,1
4230,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0
4231,1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1
4232,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0
4233,0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1
4234,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0
4235,1,1,2,0,1,6633,0.0,141.0,360.0,0.0,0
4236,1,1,1,1,0,2492,2375.0,141.0,360.0,1.0,0
4237,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2
4238,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2
4239,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0
4240,1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1
4241,0,0,0,0,0,2667,1625.0,84.0,360.0,0.83661879,2
4242,1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1
4243,1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1
4244,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1
4245,1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1
4246,0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1
4247,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0
4248,1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1
4249,1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2
4250,1,1,0,1,0,4467,0.0,120.0,360.0,0.83661879,0
4251,1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2
4252,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0
4253,0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2
4254,1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2
4255,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2
4256,1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2
4257,1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2
4258,1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1
4259,1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1
4260,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2
4261,1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1
4262,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2
4263,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0
4264,1,0,0,0,1,3182,2917.0,161.0,360.0,1.0,2
4265,1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1
4266,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2
4267,0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1
4268,1,1,1,0,0,1880,0.0,61.0,360.0,0.83661879,0
4269,1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0
4270,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0
4271,1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2
4272,0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1
4273,1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1
4274,1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1
4275,1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1
4276,1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1
4277,1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1
4278,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0
4279,1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2
4280,1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0
4281,1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0
4282,1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1
4283,1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0
4284,1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2
4285,0,0,3,0,1,416,41667.0,350.0,180.0,0.83661879,2
4286,1,1,0,1,1,2894,2792.0,155.0,360.0,1.0,0
4287,1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2
4288,1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0
4289,0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1
4290,1,1,0,1,0,2400,3800.0,141.0,180.0,1.0,2
4291,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1
4292,1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0
4293,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0
4294,0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0
4295,1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0
4296,1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2
4297,1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2
4298,0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1
4299,1,0,0,0,0,5849,0.0,141.0,360.0,1.0,2
4300,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,0
4301,1,1,0,0,1,3000,0.0,66.0,360.0,1.0,2
4302,1,1,0,1,0,2583,2358.0,120.0,360.0,1.0,2
4303,1,0,0,0,0,6000,0.0,141.0,360.0,1.0,2
4304,1,1,2,0,1,5417,4196.0,267.0,360.0,1.0,2
4305,1,1,0,1,0,2333,1516.0,95.0,360.0,1.0,2
4306,1,1,3,0,0,3036,2504.0,158.0,360.0,0.0,1
4307,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,2
4308,1,1,1,0,0,12841,10968.0,349.0,360.0,1.0,1
4309,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,2
4310,1,1,2,0,1,2500,1840.0,109.0,360.0,1.0,2
4311,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,2
4312,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,0
4313,1,1,2,0,0,1299,1086.0,17.0,120.0,1.0,2
4314,1,0,0,0,0,4950,0.0,125.0,360.0,1.0,2
4315,1,0,1,1,0,3596,0.0,100.0,240.0,0.83661879,2
4316,0,0,0,0,0,3510,0.0,76.0,360.0,0.0,2
4317,1,1,0,1,0,4887,0.0,133.0,360.0,1.0,0
4318,1,1,0,0,1,2600,3500.0,115.0,334.0,1.0,2
4319,1,1,0,1,0,7660,0.0,104.0,360.0,0.0,2
